Fecha;Producto;Categoría;Cantidad;Precio;Total;Pago;Costo;;;;
16/04/2022;Sal;Abarrotes;8;66.54;532.32;Transferencia;368.88;;;;
22/02/2021;Pavo;Carnes;3;37.1;111.3;Plin;69.14;;;;
4/11/2022;Queso;Lácteos;7;62.78;439.46;Tarjeta;234.55;;;;
4/06/2022;Maíz;Granos;10;70.52;705.2;Tarjeta;425.19;;;;
12/03/2020;Sandía;Frutas;8;34.61;276.88;Transferencia;188.94;;;;
19/06/2025;Pescado;Carnes;7;13.98;97.86;Efectivo;80.3;;;;
15/06/2022;Pan francés;Panadería;4;70.54;282.16;Plin;223.02;;;;
2/01/2023;Manzana;Frutas;5;62.02;310.1;Transferencia;199.63;;;;
6/06/2021;Pera;Frutas;2;36.02;72.04;Transferencia;40.48;;;;
20/05/2021;Cordero;Carnes;2;44.41;88.82;Transferencia;78.59;;;;
13/01/2021;Crema;Lácteos;1;5.34;5.34;Transferencia;4.47;;;;
14/04/2021;Res;Carnes;1;8.57;8.57;Transferencia;7.11;;;;
15/04/2022;Queque;Panadería;3;44.98;134.94;Plin;108.92;;;;
3/06/2025;Rosquilla;Panadería;7;33.86;237.02;Transferencia;157.94;;;;
28/07/2021;Manzana;Frutas;6;41.26;247.56;Efectivo;152.76;;;;
14/06/2024;Queque;Panadería;5;13.66;68.3;Yape;51.17;;;;
15/03/2020;Quinua;Granos;5;4.67;23.35;Yape;17.61;;;;
17/10/2024;Pollo;Carnes;9;60.98;548.82;Tarjeta;280.36;;;;
24/02/2025;Cerdo;Carnes;7;65.24;456.68;Plin;380.85;;;;
23/02/2022;Melón;Frutas;2;16.32;32.64;Yape;19.69;;;;
5/03/2022;Sandía;Frutas;8;8.43;67.44;Plin;50.94;;;;
17/08/2025;Rosquilla;Panadería;3;96.67;290.01;Transferencia;252.47;;;;
9/04/2024;Pescado;Carnes;10;72.67;726.7;Plin;536.07;;;;
5/07/2024;Crema;Lácteos;6;91.48;548.88;Transferencia;484.38;;;;
26/02/2021;Croissant;Panadería;5;87.78;438.9;Tarjeta;303.38;;;;
13/01/2021;Conserva;Abarrotes;1;15.19;15.19;Transferencia;8.1;;;;
25/07/2025;Frejoles;Granos;5;34.74;173.7;Plin;119.28;;;;
18/04/2021;Arvejas;Granos;7;3.2;22.4;Transferencia;19.86;;;;
16/07/2024;Sandía;Frutas;5;31.61;158.05;Transferencia;131.67;;;;
11/12/2020;Queso;Lácteos;4;95.03;380.12;Efectivo;295.63;;;;
28/07/2023;Res;Carnes;4;41.03;164.12;Tarjeta;116.37;;;;
20/10/2023;Queso;Lácteos;10;34.45;344.5;Tarjeta;261.26;;;;
4/05/2023;Pescado;Carnes;9;63.02;567.18;Yape;313.63;;;;
21/06/2022;Yogurt;Lácteos;7;43.31;303.17;Efectivo;172.06;;;;
6/04/2024;Pan francés;Panadería;1;18.96;18.96;Tarjeta;14.34;;;;
5/09/2020;Conserva;Abarrotes;2;79.12;158.24;Yape;90.7;;;;
9/11/2023;Trigo;Granos;4;34.66;138.64;Efectivo;88.24;;;;
18/11/2024;Queso;Lácteos;6;63.74;382.44;Yape;232.54;;;;
26/03/2025;Lentejas;Granos;3;89.31;267.93;Tarjeta;203.04;;;;
21/12/2021;Kéfir;Lácteos;8;3.37;26.96;Yape;22.13;;;;
3/11/2024;Kéfir;Lácteos;1;77.81;77.81;Plin;69.46;;;;
14/04/2020;Fideos;Abarrotes;9;20.15;181.35;Tarjeta;110.3;;;;
16/04/2022;Frejoles;Granos;10;42.58;425.8;Efectivo;313.69;;;;
10/11/2022;Trigo;Granos;5;28.53;142.65;Plin;109.23;;;;
25/05/2020;Pan francés;Panadería;2;62.1;124.2;Tarjeta;100.42;;;;
15/02/2022;Galletas;Abarrotes;3;34.68;104.04;Efectivo;62.45;;;;
30/05/2021;Mantequilla;Lácteos;9;15.7;141.3;Yape;84.68;;;;
27/07/2024;Pan francés;Panadería;4;26.14;104.56;Efectivo;71.22;;;;
10/10/2023;Pollo;Carnes;10;38.65;386.5;Tarjeta;332.35;;;;
3/05/2025;Crema;Lácteos;2;78.36;156.72;Tarjeta;119.06;;;;
31/07/2020;Fideos;Abarrotes;9;28.64;257.76;Efectivo;190.66;;;;
29/11/2023;Pera;Frutas;8;85.35;682.8;Plin;441.81;;;;
19/12/2021;Queque;Panadería;4;80.85;323.4;Transferencia;216.37;;;;
23/06/2023;Azúcar;Abarrotes;7;88.15;617.05;Tarjeta;326.01;;;;
31/10/2024;Aceite;Abarrotes;1;83.68;83.68;Yape;58.76;;;;
26/11/2024;Cordero;Carnes;7;73.28;512.96;Tarjeta;323.87;;;;
14/02/2022;Arroz;Abarrotes;10;71.57;715.7;Tarjeta;540.05;;;;
23/05/2024;Manzana;Frutas;2;68.74;137.48;Yape;86.92;;;;
29/03/2025;Arvejas;Granos;6;7.37;44.22;Plin;22.49;;;;
12/10/2023;Garbanzos;Granos;4;63.37;253.48;Yape;145.4;;;;
15/08/2024;Yogurt;Lácteos;9;29.45;265.05;Plin;137.29;;;;
24/01/2024;Queso;Lácteos;10;75.49;754.9;Yape;629.54;;;;
6/07/2021;Queso;Lácteos;3;71.71;215.13;Plin;160.55;;;;
27/09/2021;Sal;Abarrotes;5;70.93;354.65;Plin;272.74;;;;
14/02/2024;Garbanzos;Granos;3;56.05;168.15;Efectivo;126.67;;;;
1/03/2025;Res;Carnes;2;27.38;54.76;Efectivo;48.89;;;;
4/01/2023;Empanada;Panadería;9;52;468;Transferencia;259.65;;;;
26/09/2021;Kéfir;Lácteos;2;30.8;61.6;Yape;44.11;;;;
19/07/2025;Yogurt;Lácteos;9;85.47;769.23;Yape;626.82;;;;
26/03/2025;Uva;Frutas;3;53.45;160.35;Efectivo;141.26;;;;
13/07/2020;Cordero;Carnes;10;83.88;838.8;Tarjeta;686.5;;;;
1/09/2023;Pera;Frutas;3;22.02;66.06;Tarjeta;55.04;;;;
28/10/2022;Yogurt;Lácteos;1;52.97;52.97;Tarjeta;45.6;;;;
30/05/2021;Queque;Panadería;3;26.82;80.46;Yape;48.99;;;;
21/04/2020;Pavo;Carnes;5;20.15;100.75;Yape;77.69;;;;
5/05/2021;Arvejas;Granos;2;96.53;193.06;Tarjeta;103.84;;;;
24/11/2023;Cordero;Carnes;7;91.98;643.86;Efectivo;402.44;;;;
8/11/2023;Azúcar;Abarrotes;7;88.81;621.67;Yape;329.79;;;;
1/07/2024;Kéfir;Lácteos;5;61.68;308.4;Efectivo;169.72;;;;
20/07/2025;Yogurt;Lácteos;6;23.69;142.14;Transferencia;77.6;;;;
6/12/2024;Azúcar;Abarrotes;4;97.71;390.84;Tarjeta;217.71;;;;
18/05/2024;Maíz;Granos;2;36.24;72.48;Efectivo;55.4;;;;
8/03/2024;Empanada;Panadería;1;6.98;6.98;Plin;4.05;;;;
27/03/2022;Queso;Lácteos;6;73.24;439.44;Transferencia;374.51;;;;
21/01/2024;Uva;Frutas;9;3.66;32.94;Plin;29.32;;;;
24/08/2024;Rosquilla;Panadería;7;45.7;319.9;Yape;211.83;;;;
23/03/2024;Pera;Frutas;1;73.86;73.86;Yape;60.34;;;;
16/07/2020;Croissant;Panadería;5;71.16;355.8;Efectivo;225.78;;;;
30/01/2020;Rosquilla;Panadería;6;96.96;581.76;Yape;520.83;;;;
12/09/2024;Uva;Frutas;1;22.46;22.46;Transferencia;13.11;;;;
27/04/2025;Pera;Frutas;10;55.89;558.9;Tarjeta;449.75;;;;
20/10/2021;Pavo;Carnes;5;3.79;18.95;Tarjeta;9.51;;;;
11/08/2022;Yogurt;Lácteos;10;76.93;769.3;Yape;463.01;;;;
11/04/2024;Rosquilla;Panadería;4;36.06;144.24;Transferencia;112.19;;;;
29/08/2023;Cerdo;Carnes;10;74.83;748.3;Tarjeta;643.11;;;;
20/08/2025;Pescado;Carnes;1;49.2;49.2;Plin;40.11;;;;
2/06/2020;Pavo;Carnes;7;80.93;566.51;Efectivo;502.81;;;;
8/10/2023;Melón;Frutas;6;16.35;98.1;Transferencia;76.59;;;;
17/04/2024;Pescado;Carnes;1;90.77;90.77;Transferencia;60.75;;;;
14/05/2022;Pan francés;Panadería;6;62.15;372.9;Transferencia;287.66;;;;
13/05/2020;Rosquilla;Panadería;3;36.63;109.89;Efectivo;93.56;;;;
20/02/2024;Leche;Lácteos;2;45.28;90.56;Efectivo;52.25;;;;
22/02/2021;Melón;Frutas;7;74.14;518.98;Efectivo;351.14;;;;
6/09/2023;Pera;Frutas;6;79.18;475.08;Tarjeta;330.62;;;;
1/02/2022;Rosquilla;Panadería;6;30.06;180.36;Tarjeta;158.55;;;;
16/07/2022;Queque;Panadería;7;82.91;580.37;Transferencia;467.64;;;;
6/03/2021;Leche;Lácteos;6;45.59;273.54;Tarjeta;147.18;;;;
14/04/2020;Arroz;Abarrotes;2;42.7;85.4;Transferencia;47.63;;;;
27/07/2021;Pavo;Carnes;3;80.16;240.48;Plin;159.25;;;;
18/04/2025;Fideos;Abarrotes;4;76.08;304.32;Efectivo;225.92;;;;
15/02/2023;Uva;Frutas;3;69.45;208.35;Efectivo;131.15;;;;
16/08/2025;Yogurt;Lácteos;4;30.03;120.12;Plin;79.28;;;;
18/01/2022;Maíz;Granos;9;57.21;514.89;Tarjeta;373.88;;;;
12/06/2021;Empanada;Panadería;8;78.34;626.72;Yape;563.95;;;;
20/06/2020;Aceite;Abarrotes;9;11.1;99.9;Efectivo;62.32;;;;
23/10/2020;Sandía;Frutas;3;94.46;283.38;Transferencia;146.14;;;;
17/06/2020;Kéfir;Lácteos;8;32.34;258.72;Yape;131.58;;;;
1/11/2023;Maíz;Granos;10;93.32;933.2;Efectivo;497.09;;;;
3/11/2020;Queso;Lácteos;5;83.38;416.9;Efectivo;312.73;;;;
11/10/2022;Lentejas;Granos;5;70.45;352.25;Transferencia;212.1;;;;
31/10/2021;Arvejas;Granos;8;4.6;36.8;Efectivo;28.01;;;;
6/08/2022;Pavo;Carnes;2;64.53;129.06;Transferencia;96.77;;;;
2/02/2023;Uva;Frutas;9;31.43;282.87;Transferencia;218.48;;;;
10/07/2022;Leche;Lácteos;9;1.47;13.23;Efectivo;9.87;;;;
18/09/2024;Cerdo;Carnes;6;11.63;69.78;Plin;59.43;;;;
11/10/2024;Galletas;Abarrotes;4;78.46;313.84;Efectivo;183.97;;;;
8/08/2025;Uva;Frutas;5;25.05;125.25;Plin;99.63;;;;
29/01/2021;Arvejas;Granos;1;67.42;67.42;Efectivo;45.83;;;;
27/03/2024;Garbanzos;Granos;4;40.82;163.28;Yape;85.07;;;;
1/07/2020;Rosquilla;Panadería;8;89.76;718.08;Efectivo;471.93;;;;
27/03/2021;Atún;Abarrotes;10;3.15;31.5;Tarjeta;22.4;;;;
29/11/2024;Maíz;Granos;6;3.9;23.4;Transferencia;13.16;;;;
1/05/2023;Mantequilla;Lácteos;1;60.32;60.32;Transferencia;52.84;;;;
29/11/2022;Rosquilla;Panadería;7;89.55;626.85;Plin;474.74;;;;
13/03/2020;Pollo;Carnes;7;80.25;561.75;Transferencia;306.71;;;;
27/05/2022;Melón;Frutas;7;3.92;27.44;Efectivo;22.37;;;;
27/03/2024;Uva;Frutas;1;39.57;39.57;Tarjeta;35.56;;;;
26/10/2024;Conserva;Abarrotes;9;52.83;475.47;Efectivo;334.07;;;;
29/03/2021;Pan francés;Panadería;6;1.11;6.66;Tarjeta;5.95;;;;
22/06/2020;Queque;Panadería;5;82.42;412.1;Tarjeta;340.12;;;;
7/06/2023;Atún;Abarrotes;9;95.34;858.06;Tarjeta;704.93;;;;
1/04/2024;Res;Carnes;9;73.56;662.04;Tarjeta;347.5;;;;
24/08/2023;Fideos;Abarrotes;2;70.42;140.84;Transferencia;94.79;;;;
29/12/2024;Trigo;Granos;7;38.43;269.01;Efectivo;149.73;;;;
3/05/2021;Mantequilla;Lácteos;2;37.98;75.96;Transferencia;64.75;;;;
25/07/2021;Trigo;Granos;8;37.56;300.48;Efectivo;210.22;;;;
23/02/2021;Garbanzos;Granos;7;38.97;272.79;Tarjeta;162.02;;;;
7/11/2022;Kéfir;Lácteos;9;24.97;224.73;Yape;160.95;;;;
20/10/2022;Sandía;Frutas;3;43.86;131.58;Yape;88.42;;;;
1/05/2024;Rosquilla;Panadería;6;64;384;Yape;256.04;;;;
19/08/2021;Aceite;Abarrotes;5;38.17;190.85;Efectivo;111.46;;;;
14/05/2024;Pescado;Carnes;2;39.68;79.36;Tarjeta;53.7;;;;
15/06/2022;Leche;Lácteos;4;76.22;304.88;Yape;166.64;;;;
19/01/2022;Queso;Lácteos;6;16.74;100.44;Tarjeta;79.61;;;;
16/01/2020;Pan integral;Panadería;5;43.81;219.05;Efectivo;137.77;;;;
9/10/2022;Uva;Frutas;10;69.95;699.5;Transferencia;557.57;;;;
7/10/2021;Trigo;Granos;2;67.64;135.28;Yape;115.01;;;;
2/10/2023;Quinua;Granos;2;95.7;191.4;Yape;107.58;;;;
3/05/2021;Yogurt;Lácteos;9;55.25;497.25;Tarjeta;296.07;;;;
17/06/2021;Naranja;Frutas;3;70.64;211.92;Plin;164.12;;;;
14/01/2023;Pan integral;Panadería;5;59.63;298.15;Transferencia;244.82;;;;
16/12/2021;Naranja;Frutas;2;91.59;183.18;Tarjeta;106.14;;;;
7/03/2022;Cordero;Carnes;7;66.99;468.93;Tarjeta;343.84;;;;
16/03/2022;Naranja;Frutas;2;51.58;103.16;Efectivo;76.61;;;;
22/06/2022;Pollo;Carnes;5;47.54;237.7;Yape;146.16;;;;
1/02/2025;Croissant;Panadería;8;10.31;82.48;Efectivo;49.68;;;;
13/07/2020;Empanada;Panadería;6;55.05;330.3;Efectivo;195.75;;;;
10/01/2025;Kéfir;Lácteos;2;32.66;65.32;Tarjeta;51.56;;;;
9/07/2022;Azúcar;Abarrotes;5;69.92;349.6;Tarjeta;191.1;;;;
26/07/2025;Queque;Panadería;3;36.84;110.52;Yape;71.71;;;;
21/04/2023;Arroz;Abarrotes;1;15.98;15.98;Tarjeta;8.03;;;;
21/08/2025;Melón;Frutas;3;29.11;87.33;Transferencia;57.74;;;;
20/12/2022;Crema;Lácteos;2;28.89;57.78;Yape;43.68;;;;
17/11/2023;Yogurt;Lácteos;3;1.17;3.51;Transferencia;2.63;;;;
28/02/2021;Galletas;Abarrotes;5;85.32;426.6;Efectivo;274.41;;;;
26/07/2022;Uva;Frutas;4;6.72;26.88;Plin;20.51;;;;
1/09/2020;Queque;Panadería;1;19.14;19.14;Efectivo;12.33;;;;
21/05/2020;Maíz;Granos;10;83.95;839.5;Efectivo;429.88;;;;
22/09/2024;Mantequilla;Lácteos;7;97.47;682.29;Yape;522.18;;;;
9/06/2023;Queque;Panadería;6;9.56;57.36;Transferencia;36.37;;;;
11/03/2021;Garbanzos;Granos;6;80.66;483.96;Tarjeta;282.84;;;;
19/04/2020;Frejoles;Granos;6;54.62;327.72;Efectivo;169.57;;;;
6/10/2020;Pera;Frutas;8;88.05;704.4;Yape;572.99;;;;
26/01/2022;Aceite;Abarrotes;2;46.21;92.42;Efectivo;74.7;;;;
29/11/2021;Sandía;Frutas;6;10.64;63.84;Plin;47.85;;;;
16/08/2023;Frejoles;Granos;2;32.75;65.5;Transferencia;34.92;;;;
18/03/2024;Sal;Abarrotes;7;8.76;61.32;Tarjeta;52.76;;;;
21/04/2020;Arvejas;Granos;2;3.24;6.48;Transferencia;5.16;;;;
22/09/2022;Arvejas;Granos;5;7.74;38.7;Yape;19.55;;;;
4/06/2021;Trigo;Granos;9;4.25;38.25;Efectivo;19.77;;;;
13/04/2024;Melón;Frutas;1;67.39;67.39;Efectivo;39.31;;;;
4/04/2021;Quinua;Granos;4;71.77;287.08;Yape;173.71;;;;
24/12/2021;Garbanzos;Granos;4;64.99;259.96;Tarjeta;143.73;;;;
4/11/2024;Crema;Lácteos;2;82.78;165.56;Efectivo;147.9;;;;
21/06/2024;Queso;Lácteos;2;76.09;152.18;Transferencia;131.11;;;;
22/01/2023;Cordero;Carnes;9;2.28;20.52;Transferencia;13.06;;;;
22/06/2025;Pan integral;Panadería;5;82.97;414.85;Yape;328.75;;;;
29/11/2023;Frejoles;Granos;9;12.31;110.79;Efectivo;65.62;;;;
26/06/2025;Sal;Abarrotes;5;28.78;143.9;Efectivo;123.22;;;;
2/09/2020;Azúcar;Abarrotes;9;89.64;806.76;Plin;510.47;;;;
13/01/2022;Melón;Frutas;3;91.44;274.32;Yape;188.27;;;;
20/05/2023;Trigo;Granos;5;10.47;52.35;Tarjeta;36.48;;;;
16/03/2020;Sal;Abarrotes;6;62.31;373.86;Yape;198.18;;;;
9/10/2020;Pan francés;Panadería;6;24.28;145.68;Efectivo;119.6;;;;
28/08/2023;Pan integral;Panadería;10;17.06;170.6;Plin;94.25;;;;
27/07/2022;Frejoles;Granos;5;27.43;137.15;Yape;90.18;;;;
25/08/2022;Sandía;Frutas;4;70.2;280.8;Efectivo;245.72;;;;
10/01/2020;Plátano;Frutas;3;24.02;72.06;Transferencia;60.62;;;;
14/06/2025;Naranja;Frutas;1;33;33;Transferencia;18.56;;;;
2/09/2023;Res;Carnes;3;43.91;131.73;Plin;105.7;;;;
19/10/2024;Trigo;Granos;5;64.49;322.45;Plin;284.71;;;;
20/05/2021;Crema;Lácteos;10;7.61;76.1;Plin;43.45;;;;
9/01/2020;Cordero;Carnes;10;90.54;905.4;Efectivo;480.89;;;;
28/06/2024;Pan integral;Panadería;2;48.18;96.36;Tarjeta;63.56;;;;
7/02/2024;Yogurt;Lácteos;2;19.65;39.3;Plin;31.23;;;;
13/07/2022;Leche;Lácteos;5;25.15;125.75;Tarjeta;78.49;;;;
11/11/2021;Yogurt;Lácteos;2;77.07;154.14;Tarjeta;106.9;;;;
7/04/2020;Leche;Lácteos;2;24.58;49.16;Plin;32.93;;;;
11/04/2021;Empanada;Panadería;9;29.86;268.74;Tarjeta;193.54;;;;
23/04/2020;Pescado;Carnes;3;83.51;250.53;Tarjeta;199.63;;;;
26/11/2024;Frejoles;Granos;10;24.23;242.3;Plin;144.77;;;;
8/07/2020;Leche;Lácteos;1;61.39;61.39;Tarjeta;42.03;;;;
14/11/2020;Leche;Lácteos;3;23.54;70.62;Transferencia;57.12;;;;
7/06/2021;Yogurt;Lácteos;6;34.67;208.02;Efectivo;149.75;;;;
10/08/2022;Queque;Panadería;2;87.24;174.48;Plin;154.75;;;;
8/09/2021;Atún;Abarrotes;9;22.43;201.87;Yape;115.96;;;;
11/04/2021;Naranja;Frutas;4;62.07;248.28;Plin;192.24;;;;
16/08/2024;Garbanzos;Granos;6;23.67;142.02;Efectivo;94.97;;;;
25/09/2024;Aceite;Abarrotes;6;23.24;139.44;Tarjeta;117.86;;;;
31/03/2020;Frejoles;Granos;3;38.47;115.41;Tarjeta;100.03;;;;
1/03/2022;Quinua;Granos;8;81.8;654.4;Efectivo;453.3;;;;
17/10/2020;Croissant;Panadería;4;48.61;194.44;Yape;117.43;;;;
7/01/2023;Galletas;Abarrotes;1;41.18;41.18;Tarjeta;24.64;;;;
7/08/2023;Kéfir;Lácteos;8;90.29;722.32;Yape;479.81;;;;
21/02/2020;Queque;Panadería;10;18.59;185.9;Tarjeta;162.23;;;;
22/04/2024;Lentejas;Granos;10;28.69;286.9;Yape;201.83;;;;
13/04/2025;Queque;Panadería;10;60.07;600.7;Transferencia;388.79;;;;
8/11/2022;Pera;Frutas;6;63.05;378.3;Transferencia;313.64;;;;
14/04/2023;Empanada;Panadería;10;88.3;883;Plin;504.03;;;;
19/01/2020;Rosquilla;Panadería;4;23.21;92.84;Efectivo;52.46;;;;
11/07/2022;Quinua;Granos;6;17.03;102.18;Yape;79.36;;;;
18/11/2020;Maíz;Granos;2;82.63;165.26;Tarjeta;99.44;;;;
9/04/2025;Leche;Lácteos;3;24.81;74.43;Tarjeta;60.15;;;;
23/06/2020;Cordero;Carnes;8;42.21;337.68;Plin;229.35;;;;
6/05/2024;Arroz;Abarrotes;8;48.63;389.04;Plin;309.01;;;;
1/07/2020;Arroz;Abarrotes;5;84.68;423.4;Transferencia;308.32;;;;
20/08/2024;Uva;Frutas;8;42.08;336.64;Tarjeta;291.9;;;;
6/03/2025;Quinua;Granos;6;39.98;239.88;Yape;180.25;;;;
18/06/2022;Pavo;Carnes;3;8.53;25.59;Yape;13.75;;;;
18/02/2021;Frejoles;Granos;9;12.03;108.27;Efectivo;67.1;;;;
19/12/2021;Garbanzos;Granos;3;33.63;100.89;Plin;64.89;;;;
11/04/2022;Garbanzos;Granos;7;52.17;365.19;Plin;192.4;;;;
28/03/2023;Pescado;Carnes;9;56.33;506.97;Yape;313.91;;;;
7/12/2024;Aceite;Abarrotes;5;2.44;12.2;Efectivo;8.82;;;;
2/09/2023;Uva;Frutas;7;46.48;325.36;Plin;288.35;;;;
20/12/2022;Crema;Lácteos;2;45.01;90.02;Tarjeta;55.23;;;;
29/07/2023;Res;Carnes;9;63.24;569.16;Tarjeta;481.42;;;;
12/11/2024;Empanada;Panadería;8;97.56;780.48;Plin;436.83;;;;
13/11/2022;Kéfir;Lácteos;6;57.41;344.46;Yape;199.09;;;;
3/12/2023;Cordero;Carnes;10;8.61;86.1;Efectivo;60.26;;;;
26/08/2022;Leche;Lácteos;5;41.38;206.9;Tarjeta;137.38;;;;
27/09/2024;Mantequilla;Lácteos;9;47.53;427.77;Tarjeta;380.63;;;;
26/05/2023;Res;Carnes;7;85.64;599.48;Efectivo;357.92;;;;
9/02/2025;Plátano;Frutas;10;87.41;874.1;Transferencia;672.13;;;;
12/05/2025;Uva;Frutas;7;32.08;224.56;Transferencia;131.62;;;;
4/07/2025;Arvejas;Granos;8;36.23;289.84;Efectivo;154.1;;;;
30/06/2025;Conserva;Abarrotes;8;8.52;68.16;Transferencia;35.7;;;;
20/11/2024;Rosquilla;Panadería;7;36.52;255.64;Tarjeta;155.4;;;;
27/02/2022;Naranja;Frutas;4;88.59;354.36;Tarjeta;233.57;;;;
27/09/2021;Leche;Lácteos;4;45.83;183.32;Tarjeta;122.61;;;;
15/06/2022;Galletas;Abarrotes;9;64.77;582.93;Yape;414.93;;;;
23/12/2023;Empanada;Panadería;9;51.16;460.44;Plin;250.67;;;;
27/04/2022;Yogurt;Lácteos;5;31.98;159.9;Yape;129.49;;;;
26/07/2020;Empanada;Panadería;8;83.16;665.28;Efectivo;397.85;;;;
22/02/2020;Rosquilla;Panadería;2;78.9;157.8;Efectivo;131.05;;;;
11/12/2021;Manzana;Frutas;4;48.59;194.36;Tarjeta;114.64;;;;
26/03/2025;Uva;Frutas;9;15.61;140.49;Yape;84.57;;;;
12/05/2024;Pera;Frutas;3;9.11;27.33;Transferencia;15.11;;;;
15/10/2022;Fideos;Abarrotes;1;37.36;37.36;Yape;30.25;;;;
22/02/2024;Pan francés;Panadería;1;56.29;56.29;Transferencia;36.57;;;;
3/10/2020;Atún;Abarrotes;5;52.9;264.5;Yape;234.19;;;;
3/09/2021;Yogurt;Lácteos;8;87.14;697.12;Yape;373.8;;;;
7/05/2020;Aceite;Abarrotes;6;82.98;497.88;Transferencia;403.15;;;;
6/12/2020;Rosquilla;Panadería;6;97.84;587.04;Plin;323.01;;;;
15/11/2020;Res;Carnes;8;27.35;218.8;Transferencia;173.07;;;;
5/07/2022;Arvejas;Granos;10;40.92;409.2;Plin;360.79;;;;
10/02/2024;Aceite;Abarrotes;5;80.36;401.8;Transferencia;206.87;;;;
25/01/2023;Pescado;Carnes;4;56.57;226.28;Transferencia;190.65;;;;
9/08/2024;Pan francés;Panadería;9;3.26;29.34;Tarjeta;18.21;;;;
29/06/2024;Queso;Lácteos;7;41.12;287.84;Tarjeta;207.05;;;;
6/07/2025;Trigo;Granos;7;36.39;254.73;Efectivo;164.61;;;;
24/07/2020;Melón;Frutas;7;56.4;394.8;Plin;245.88;;;;
11/12/2020;Rosquilla;Panadería;6;3.29;19.74;Transferencia;14.03;;;;
2/10/2021;Trigo;Granos;4;35.73;142.92;Yape;104.8;;;;
4/09/2022;Cordero;Carnes;8;56.23;449.84;Transferencia;259.63;;;;
1/09/2020;Crema;Lácteos;4;2.44;9.76;Yape;5.29;;;;
6/03/2020;Atún;Abarrotes;4;77.62;310.48;Tarjeta;233.83;;;;
5/12/2021;Rosquilla;Panadería;9;74.48;670.32;Efectivo;502.61;;;;
8/07/2025;Kéfir;Lácteos;10;22.59;225.9;Tarjeta;186.29;;;;
7/06/2022;Queso;Lácteos;10;61.9;619;Yape;535.13;;;;
13/03/2021;Queso;Lácteos;6;70.11;420.66;Transferencia;368.59;;;;
16/03/2022;Pescado;Carnes;7;1.1;7.7;Yape;4.93;;;;
29/04/2022;Mantequilla;Lácteos;5;82.19;410.95;Efectivo;296.08;;;;
28/12/2024;Pavo;Carnes;5;18.31;91.55;Tarjeta;61.58;;;;
1/01/2025;Cerdo;Carnes;2;6.41;12.82;Yape;7.17;;;;
11/07/2021;Garbanzos;Granos;1;98.51;98.51;Tarjeta;52.96;;;;
26/10/2023;Sal;Abarrotes;1;47.12;47.12;Tarjeta;31.48;;;;
1/11/2024;Leche;Lácteos;7;17.32;121.24;Efectivo;85.87;;;;
29/08/2021;Pera;Frutas;6;18.19;109.14;Yape;94.85;;;;
4/02/2025;Queso;Lácteos;9;93.36;840.24;Yape;601.81;;;;
20/09/2022;Naranja;Frutas;9;67.22;604.98;Yape;328.81;;;;
10/01/2020;Pollo;Carnes;7;14.85;103.95;Yape;92.43;;;;
27/01/2022;Queso;Lácteos;10;80.07;800.7;Plin;706.37;;;;
23/09/2021;Maíz;Granos;3;61.9;185.7;Efectivo;140.58;;;;
21/10/2023;Leche;Lácteos;3;29.02;87.06;Tarjeta;78.18;;;;
8/07/2024;Pavo;Carnes;2;45.46;90.92;Plin;48.76;;;;
22/12/2023;Manzana;Frutas;8;10.05;80.4;Tarjeta;42.83;;;;
7/07/2020;Garbanzos;Granos;9;68.4;615.6;Yape;318.36;;;;
19/04/2020;Maíz;Granos;1;60.05;60.05;Transferencia;34.48;;;;
6/03/2021;Galletas;Abarrotes;1;43.64;43.64;Yape;30.38;;;;
16/01/2025;Rosquilla;Panadería;5;19.81;99.05;Transferencia;56.75;;;;
5/07/2025;Cordero;Carnes;4;20.56;82.24;Yape;46.01;;;;
9/01/2020;Kéfir;Lácteos;1;77.39;77.39;Yape;60.85;;;;
25/12/2021;Pera;Frutas;3;22.75;68.25;Efectivo;47.05;;;;
26/06/2024;Conserva;Abarrotes;3;27.09;81.27;Efectivo;56.51;;;;
7/10/2020;Conserva;Abarrotes;10;95.03;950.3;Plin;611.07;;;;
12/08/2021;Mantequilla;Lácteos;1;34.83;34.83;Efectivo;29.56;;;;
18/07/2020;Plátano;Frutas;8;35.04;280.32;Tarjeta;188.58;;;;
1/07/2023;Queso;Lácteos;3;31.6;94.8;Efectivo;82.82;;;;
4/06/2025;Cordero;Carnes;10;31.69;316.9;Efectivo;195.96;;;;
5/10/2024;Maíz;Granos;6;48.52;291.12;Yape;230.16;;;;
10/05/2025;Mantequilla;Lácteos;10;35.32;353.2;Efectivo;188.51;;;;
11/05/2020;Pescado;Carnes;1;73.38;73.38;Transferencia;42.15;;;;
6/07/2023;Garbanzos;Granos;8;75.75;606;Tarjeta;332.85;;;;
11/11/2024;Pera;Frutas;3;4.39;13.17;Efectivo;7.36;;;;
24/08/2024;Queso;Lácteos;6;44.24;265.44;Tarjeta;225.7;;;;
26/02/2022;Lentejas;Granos;7;31.39;219.73;Transferencia;196.31;;;;
20/08/2022;Arvejas;Granos;5;72.39;361.95;Yape;293.48;;;;
19/04/2021;Res;Carnes;1;81.82;81.82;Plin;50.27;;;;
9/09/2023;Pera;Frutas;3;33.1;99.3;Transferencia;70.75;;;;
26/08/2025;Naranja;Frutas;6;44.25;265.5;Efectivo;202.52;;;;
